UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
"24191101201","ASOJ PRI.SCH.","VADODARA","ASOJ","Gujarat","Local body","Primary with Upper Primary","391745"
"24191107802","CHAMPAPURA PRI SCHOOL","VADODARA","SHOKHADA","Gujarat","Local body","Primary","391745"
"24190903301","DARJI PURA PRI.SCH.","VADODARA","DARJIPURA","Gujarat","Local body","Primary","391745"
"24191208802","GURUKRUPA VIDHAYALAYA","VADODARA","NAVAGAMA","Gujarat","Government Aided","Secondary Only","391510"
"24191213901","VYANKAT PURA PRI.SCH.","VADODARA","VYANKAT PURA","Gujarat","Local body","Primary with Upper Primary","391510"
"24191109301","PADAMLA PRI.SCH.","VADODARA","PADAMLA","Gujarat","Local body","Primary with Upper Primary","391350"
"24191210101","RAHKUI PRI.SCH.","VADODARA","RAIKUI","Gujarat","Local body","Primary","391510"
"24191206902","KOTAMBI N V PRI.SCH.","VADODARA","KOTAMBI","Gujarat","Local body","Primary","391510"
"24190907701","KALYAN PURA PRI.SCH.","VADODARA","KALYANPURA","Gujarat","Local body","Primary","391745"
"24191108804","SHREE NANDESARI VIDHYALAYA (9 TO 12)","VADODARA","NANDESARI","Gujarat","Government Aided","Secondary with Higher Secondary","391340"
"24191108803","NANDESARI VIDHYALAY 1 TO 8","VADODARA","NANDESARI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391340"
"24191103805","SARVODAY UTTARBUNIYADI VIDHYALAY- FAJALPURA","VADODARA","FAJALPUR","Gujarat","Government Aided","Secondary Only","391340"
"24191206602","SHREE KABIR SAHEB VIDHYA MANDIR","VADODARA","KHEDA KARAMSIYA","Gujarat","Government Aided","Secondary Only","391510"
"24191108805","SARVODAY VIDHYALAYA (HINDI M.)","VADODARA","NANDESARI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391340"
"24191214501","AMESHWARPURA PRI. SCH.","VADODARA","AMRESHWARPURA","Gujarat","Local body","Primary","391510"
"24191206601","KHEDA KARAMSIYA PRI.SCH.","VADODARA","KHEDA KARAMSIYA","Gujarat","Local body","Primary with Upper Primary","391510"
"24191112603","GURU JAGAJI MAHARAJ VIDHYAMANDIR","VADODARA","SHOKHADA","Gujarat","Government Aided","Upper Primary only","391745"
"24191112604","G J M VIDHYAMANDIR (9 TO 12)","VADODARA","SHOKHADA","Gujarat","Government Aided","Secondary with Higher Secondary","391745"
"24191112605","SHREE SHIVAM VIDHYALAYA","VADODARA","SHOKHADA","Gujarat","Private Unaided (Recognized)","Primary","391745"
"24191210102","RAHKUI N.V. PRI.SCH.","VADODARA","RAIKUI","Gujarat","Local body","Primary","391510"
"24191206801","KODARVAYA PRI.SCH.","VADODARA","KODARVAYA","Gujarat","Local body","Primary","391510"
"24191206002","KAMROL N.V. PRI.SCH.","VADODARA","KAMROL","Gujarat","Local body","Primary","391510"
"24191112602","SHOKHADA KANYA PRI.SCH.","VADODARA","SHOKHADA","Gujarat","Local body","Primary with Upper Primary","391745"
"24191112601","SHOKHADA KUMAR PRI.SCH.","VADODARA","SHOKHADA","Gujarat","Local body","Primary with Upper Primary","391745"
"24191206001","KAMROL PRI.SCH.","VADODARA","KAMROL","Gujarat","Local body","Primary with Upper Primary","391510"
"24191108802","NANDESARI (FOUR-WAY) PRI.SCH.","VADODARA","RAYAKA","Gujarat","Local body","Primary","391340"
"24191102901","DAMAPURA PRI.SCH.","VADODARA","DAMAPURA","Gujarat","Local body","Primary with Upper Primary","391340"
"24191108601","MOTIYA PURA PRI.SCH.","VADODARA","SHOKHADA","Gujarat","Local body","Primary with Upper Primary","391745"
"24191108501","MIRSAPUR PRI.SCH.","VADODARA","SHOKHADA","Gujarat","Local body","Primary with Upper Primary","391745"
"24191109801","RADHIYA PURA PRI.SCH.","VADODARA","DAMAPURA","Gujarat","Local body","Primary","391340"
"24191107801","LALJIPURA PRI.SCH.","VADODARA","SHOKHADA","Gujarat","Local body","Primary with Upper Primary","391745"
"24191111802","SUNSHINE SECONDARY SCHOOL","VADODARA","SANKARDA","Gujarat","Private Unaided (Recognized)","Secondary Only","391350"
"24191111801","SANKARDA PRI.SCH.","VADODARA","SANKARDA","Gujarat","Local body","Primary with Upper Primary","391350"
"24191105801","KAIVAL NAGAR PRI.SCH.","VADODARA","RAYAKA","Gujarat","Local body","Primary","391350"
"24191200401","AALAM GADH PRI.SCH.","VADODARA","KOTAMBI","Gujarat","Local body","Primary","391510"
"24191104401","GOHILPURA PRI.SCH.","VADODARA","DODAKA","Gujarat","Local body","Primary","391340"
"24190913501","PILOL PRI.SCH.","VADODARA","PILOL","Gujarat","Local body","Primary with Upper Primary","391745"
"24191108901","NARAYAN NAGAR PRI.SCH. SANKARDA","VADODARA","SANKARDA","Gujarat","Local body","Primary","391340"
"24191107701","KRUSHNAGAR PRI SCH (NANDESARI)","VADODARA","FAJALPUR","Gujarat","Local body","Primary","391340"
"24191106101","KALYANPURA PRI.SCH.","VADODARA","FAJALPUR","Gujarat","Local body","Primary","391340"
"24191207102","LILORA N.V. PRI.SCH.","VADODARA","VYANKAT PURA","Gujarat","Local body","Primary","391510"
"24191103802","FAJALPURA - 1 PRI.SCH.","VADODARA","FAJALPUR","Gujarat","Local body","Primary with Upper Primary","391340"
"24191103801","FAJALPURA-3 PRI SCHOOL","VADODARA","FAJALPUR","Gujarat","Local body","Primary","391340"
"24191103803","FAJALPURA - 2 PRI.SCH.","VADODARA","FAJALPUR","Gujarat","Local body","Primary","391340"
"24191210701","RAVPURA PRI.SCH.","VADODARA","KAMROL","Gujarat","Local body","Primary","391510"
"24191111201","SAKARIYAPURA PRI SCH","VADODARA","FAJALPUR","Gujarat","Local body","Primary","391340"
"24190906201","INDRAD PRI.SCH.","VADODARA","INDRAD","Gujarat","Local body","Primary with Upper Primary","391510"
"24191205202","JAROD KANYA PRI.SCH.","VADODARA","JAROD","Gujarat","Local body","Primary with Upper Primary","391510"
"24191204001","GOVINDPURA PRI.SCH.","VADODARA","JAROD","Gujarat","Local body","Primary","391510"
"24191205209","SHREE M.P. HIGH SCHOOL PRIMARY","VADODARA","JAROD","Gujarat","Private Unaided (Recognized)","Primary","391510"
"24191205212","SHRI M.P.UPPERPRIMARY SCHOOL","VADODARA","JAROD","Gujarat","Government Aided","Upper Primary only","391760"
"24191205204","SHREE M .P HIGH SCHOOL","VADODARA","JAROD","Gujarat","Government Aided","Secondary with Higher Secondary","391510"
"24191205201","JAROD KUMAR PRI.SCH.","VADODARA","JAROD","Gujarat","Local body","Primary with Upper Primary","391510"
"24191205207","NALANDA VIDHYALAYA ENGLISH MEDIAM","VADODARA","JAROD","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391510"
"24191205206","NALANDA VIDHYALAYA","VADODARA","JAROD","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391510"
"24191201901","BHAV NAGAR PURA PRI.SCH.","VADODARA","LILORA","Gujarat","Local body","Primary","391510"
"24190910308","GUJARAT PUBLIC SCHOOL MANJUSAR ENG MED.","VADODARA","MANJUSAR","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391775"
"24190910307","GUJARAT PUBLIC SCHOOL MANJUSAR(GUJ MED)","VADODARA","MANJUSAR","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391775"
"24191114401","VASANA KOTARIYA PRI.SCH.","VADODARA","VASANA-KOTARIYA","Gujarat","Local body","Primary with Upper Primary","391745"
"24191110804","SHREE BUDDHDEV VIDHYALAYA (1 TO 8)","VADODARA","RAYAKA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391340"
"24191207101","LILORA PRI.SCH.","VADODARA","LILORA","Gujarat","Local body","Primary with Upper Primary","391510"
"24190910304","ANJAL VIDHYALAYA ENG MED","VADODARA","MANJUSAR","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391775"
"24191110803","SHREE BUDHDEV VIDHYALAYA RAYKA","VADODARA","RAYAKA","Gujarat","Government Aided","Secondary with Higher Secondary","391340"
"24190910303","ANJAL VIDHYALAYA GUJ MED","VADODARA","MANJUSAR","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391775"
"24191205210","NISHKA SCHOOLS OF EXCELLENCE ENG MED","VADODARA","JAROD","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391510"
"24191205211","NISHKA SCHOOLS OF EXCELLENCE GUJ MED","VADODARA","JAROD","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391510"
"24191200101","AABHRAMPURA PRI.SCH.","VADODARA","AABHRAMPURA","Gujarat","Local body","Primary","391510"
"24190911101","MOTA PURA PRI.SCH.","VADODARA","MOTAPURA","Gujarat","Local body","Primary","391745"
"24190900202","ALINDRA UPER PRI.SCH.IDEX FOUNDATION","VADODARA","AALINDRA","Gujarat","Private Unaided (Recognized)","Upper Primary only","391775"
"24190900201","AALINDRA PRI.SCH.","VADODARA","AALINDRA","Gujarat","Local body","Primary","391775"
"24191110801","RAYAKA PRI.SCH.","VADODARA","RAYAKA","Gujarat","Local body","Primary with Upper Primary","391340"
"24191200903","ADIRAN PRI. SCH.","VADODARA","AASOJ","Gujarat","Local body","Primary with Upper Primary","391510"
"24191105601","JORAVAGO PRI.SCH.","VADODARA","DODAKA","Gujarat","Local body","Primary","391340"
"24190910301","MANJUSAR PRI.SCH.","VADODARA","MANJUSAR","Gujarat","Local body","Primary with Upper Primary","391775"
"24190921801","ZUMKAL PRI. SCH.","VADODARA","ZUMKAL","Gujarat","Local body","Primary","397517"
"24190910306","GOVT.SECONADRY SCHOOL MANJUSAR","VADODARA","MANJUSAR","Gujarat","Department of Education","Secondary Only","391775"
"24190921201","KHOKHAR PRI.SCH.","VADODARA","KHOKHAR","Gujarat","Local body","Primary with Upper Primary","391510"
"24190921403","LAKHAPURA PRI SCH.","VADODARA","KUNPAD","Gujarat","Local body","Primary","397517"
"24190921401","KUNPAD PRI.SCH.","VADODARA","KUNPAD","Gujarat","Local body","Primary with Upper Primary","391775"
"24191200907","SIHAPURA PRIMARY SCH.","VADODARA","AASOJ","Gujarat","Local body","Primary","391510"
"24191103601","DODAKA PRI.SCH.","VADODARA","DODAKA","Gujarat","Local body","Primary with Upper Primary","391340"
"24191205203","PALADI PRIMARY SCHOOL","VADODARA","JAROD","Gujarat","Local body","Primary with Upper Primary","391510"
"24190917401","SISODIYA PURA PRI.SCH.","VADODARA","SISODIYA PURA","Gujarat","Local body","Primary","391775"
"24191200908","PANCHDEVALA PRI. SCH","VADODARA","AASOJ","Gujarat","Local body","Primary","391510"
"24190904701","GARADHIYA PRI.SCH.","VADODARA","GARADHIYA","Gujarat","Local body","Primary","391520"
"24190916702","SENGVA PRI SCHOOL","VADODARA","SENGVA(MOKSI)","Gujarat","Local body","Primary with Upper Primary","391780"
"24190903901","DHANORA PRI.SCH.","VADODARA","DHANORA","Gujarat","Local body","Primary with Upper Primary","391510"
"24190920501","VEMAR PRI.SCH.","VADODARA","VEMAR","Gujarat","Local body","Primary with Upper Primary","391520"
"24190912801","PADHRO PRI.SCH.","VADODARA","PADHRO","Gujarat","Local body","Primary with Upper Primary","391780"
"24191200910","shree Sarswati Vidhaya Mandir","VADODARA","AASOJ","Gujarat","Government Aided","Secondary Only","391510"
"24190918601","VADADALA PRI.SCH.","VADODARA","VADADALA","Gujarat","Local body","Primary","391520"
"24191200909","AASOJ PRI. SCH","VADODARA","AASOJ","Gujarat","Local body","Primary with Upper Primary","391510"
"24191206501","KHANDIVADA PRI SCHOOL","VADODARA","KHANDIVADA","Gujarat","Local body","Primary","391510"
"24190909002","LOK VIDHYALAYA LAMDAPURA","VADODARA","LAMDA PURA","Gujarat","Government Aided","Secondary with Higher Secondary","391775"
"24190909003","LOK VIDHYALAY(PRIMARY)LAMDAPURA","VADODARA","LAMDA PURA","Gujarat","Private Unaided (Recognized)","Primary","391775"
"24190902601","CHANDRA NAGAR PRI.SCH.","VADODARA","CHANDRA NAGAR","Gujarat","Local body","Primary","391520"
"24190909001","LAMDA PURA PRI.SCH.","VADODARA","LAMDA PURA","Gujarat","Local body","Primary with Upper Primary","391775"
"24191200904","PRATAP PURA PRI. SCH.","VADODARA","SHARANEJ","Gujarat","Local body","Primary","391510"
"24191200906","JITPURA PRI. SCH.","VADODARA","SHARANEJ","Gujarat","Local body","Primary","391510"
"24190905801","HARIPURA PRI.SCH.","VADODARA","HARIPURA","Gujarat","Local body","Primary","391520"
"24190910904","UTSAV VIDHYALAYA","VADODARA","MOKSI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391780"
"24190910901","MOKSI PRI.SCH.","VADODARA","MOKSI","Gujarat","Local body","Primary with Upper Primary","391780"
"24190910902","SMT.D.P.PATEL HIGH SCHOOL MOKSHI","VADODARA","MOKSI","Gujarat","Government Aided","Secondary with Higher Secondary","391780"
"24191204401","HANSAPURA PRI SCH","VADODARA","HANSAPURA","Gujarat","Local body","Primary with Upper Primary","391510"
"24190913001","PALDI PRI.SCH.","VADODARA","PALDI","Gujarat","Local body","Primary","391775"
"24190913802","POICHA (RANIYA) PRI.SCH.","VADODARA","POICHA","Gujarat","Local body","Primary with Upper Primary","391780"
"24190920502","VEMAR VASAHAT PRI.SCH.","VADODARA","VEMAR","Gujarat","Local body","Primary","391520"
"24191200905","BODIDRA PRI. SCH","VADODARA","AASOJ","Gujarat","Local body","Primary","391510"
"24190921101","KHANDI PRI.SCH.","VADODARA","KHANDI","Gujarat","Local body","Primary with Upper Primary","391780"
"24190903801","DEVPURA PRI.SCH.","VADODARA","DEVPURA","Gujarat","Local body","Primary","391770"
"24190901102","SHREE LALJI MAHARAJ VIDHYALAYA ANJESAR","VADODARA","ANJESAR","Gujarat","Government Aided","Secondary with Higher Secondary","391775"
"24190901101","ANJESAR PRI.SCH.","VADODARA","ANJESAR","Gujarat","Local body","Primary with Upper Primary","391775"
"24190918202","PATEL JETHABHAI P. VIDHYALAYA TUNDAV","VADODARA","TUNDAV","Gujarat","Government Aided","Secondary with Higher Secondary","391775"
"24190918201","TUNDAV PRI.SCH.","VADODARA","TUNDAV","Gujarat","Local body","Primary with Upper Primary","391775"
"24191211801","SHARNEJ PRI SCH","VADODARA","SHARANEJ","Gujarat","Local body","Primary with Upper Primary","391760"
"24190900101","AADALVADA PRI.SCH.","VADODARA","AADALVADA","Gujarat","Local body","Primary","391510"
"24191200902","RAJPURA PRI. SCH","VADODARA","RAJUPURA","Gujarat","Local body","Primary with Upper Primary","391510"
"24190909601","MAHAPURA PRI.SCH.","VADODARA","MAHAPURA","Gujarat","Local body","Primary","391780"
"24190911001","MOTA MOTIPURA PRI.SCH.","VADODARA","MOTA MOTIPURA","Gujarat","Local body","Primary","391520"
"24190917701","SUBHELAV PRI.SCH.","VADODARA","SUBHELAV","Gujarat","Local body","Primary","391775"
"24190922201","MANINAGAR","VADODARA","MANINAGAR","Gujarat","Local body","Primary with Upper Primary","391520"
"24190916203","SHREE P.S.L. VIDHYALAYA","VADODARA","SAMLAYA","Gujarat","Government Aided","Upper Primary only","391520"
"24190908601","KHANDERAVPURA PRI.SCH.","VADODARA","KHANDERAV PURA","Gujarat","Local body","Primary","391520"
"24190922001","JALAMPURA PRI. SCH.","VADODARA","JALAMPURA","Gujarat","Local body","Primary with Upper Primary","391780"
"24190904601","GANGADIYA PRI.SCH.","VADODARA","GANGADIYA","Gujarat","Local body","Primary","391520"
"24190916901","SHANKAR PURA PRI.SCH.","VADODARA","SHANKAR PURA","Gujarat","Local body","Primary","391520"
"24190917501","SITAPURA PRI.SCH.","VADODARA","SITAPURA","Gujarat","Local body","Primary","391520"
"24190916204","SHREE P.S.L VIDHYALAYA","VADODARA","SAMLAYA","Gujarat","Government Aided","Secondary Only","391507"
"24190909101","LASUNDRA PRI.SCH.","VADODARA","LASUNDRA","Gujarat","Local body","Primary with Upper Primary","391775"
"24190915301","RANIYA PRI.SCH.","VADODARA","RANIYA","Gujarat","Local body","Primary with Upper Primary","391780"
"24190916201","SAMLAYA STATION PRI.SCH.","VADODARA","SAMLAYA","Gujarat","Local body","Primary with Upper Primary","391520"
"24190909501","LOTANA PRI.SCH.","VADODARA","LOTANA","Gujarat","Local body","Primary","391510"
"24191210302","LATE MANIBEN CHHOTABHAI PATEL Shantiniketan Vidhya Mandir","VADODARA","RAJUPURA","Gujarat","Government Aided","Secondary Only","391510"
"24190913401","PASVA PRI.SCH.","VADODARA","PASVA","Gujarat","Local body","Primary with Upper Primary","391520"
"24190911701","NAMISARA PRI.SCH.","VADODARA","NAMISARA","Gujarat","Local body","Primary with Upper Primary","391775"
"24190913901","PRATAP NAGAR VASAHAT PRI.SCH.","VADODARA","PRATAP NAGAR VASAHAT","Gujarat","Local body","Primary","391520"
"24190902901","CHOKIPURA PRI.SCH.","VADODARA","CHOKIPURA","Gujarat","Local body","Primary","391780"
"24190912301","NATVAR NAGAR PRI.SCH.","VADODARA","NATVAR NAGAR","Gujarat","Local body","Primary with Upper Primary","391780"
"24190911401","MUNDHELA PRI.SCH.","VADODARA","MUNDHELA","Gujarat","Local body","Primary","391510"
"24190916001","SADRA PRI.SCH.","VADODARA","SADRA","Gujarat","Local body","Primary","391510"
"24190913301","PARTHAM PURA (KHANDI) PRI.SCH.","VADODARA","PARTHAM PURA","Gujarat","Local body","Primary","391780"
"24190903701","DEVNAGAR PRI.SCH.","VADODARA","DEVNAGAR","Gujarat","Local body","Primary","391780"
"24190916202","SAMLAYA GAM PRI.SCH.","VADODARA","SAMLAYA","Gujarat","Local body","Primary with Upper Primary","391520"
"24190912302","SANSKAR BHARTI VIDHYALAYA NATVAR NAGAR","VADODARA","NATVAR NAGAR","Gujarat","Government Aided","Secondary with Higher Secondary","391780"
"24190905103","BAHUTHA PRI.SCH.","VADODARA","GOTHADA","Gujarat","Local body","Primary with Upper Primary","391775"
"24190915201","RANIPURA(B) PRI.SCH.","VADODARA","RANCHHODPURA","Gujarat","Local body","Primary","391780"
"24190909502","LOTANA N.V. PRI.SCH.","VADODARA","LOTANA","Gujarat","Local body","Primary","391770"
"24190901904","GR.BHAGAT PRIMARY VIBHAG","VADODARA","BHADRAVA","Gujarat","Private Unaided (Recognized)","Primary","391780"
"24190901903","G.R.BHAGAT  SEC AND HIGH SEC. VIBHAG","VADODARA","BHADRAVA","Gujarat","Government Aided","Secondary with Higher Secondary","391780"
"24190901905","GR.BHAGAT UPPER PRIMARY VIBHAG","VADODARA","BHADRAVA","Gujarat","Government Aided","Upper Primary only","391780"
"24190901902","BHADRAVA KANYA PRI.SCH.","VADODARA","BHADRAVA","Gujarat","Local body","Primary with Upper Primary","391780"
"24190901901","BHADRAVA KUMAR PRI.SCH.","VADODARA","BHADRAVA","Gujarat","Local body","Primary with Upper Primary","391780"
"24190918501","UTTAMNAGAR PRI.SCH.","VADODARA","UTTAM NAGAR","Gujarat","Local body","Primary","391510"
"24190914101","RADHAN PURA PRI.SCH.","VADODARA","RAGHAN PURA","Gujarat","Local body","Primary","391775"
"24190916205","MANORPURA PRIMARY SCHOOL","VADODARA","SAMLAYA","Gujarat","Local body","Primary","391520"
"24190904801","GHANTIYAL PRI.SCH.","VADODARA","GHANTIYAL","Gujarat","Local body","Primary with Upper Primary","391510"
"24190911901","NANI BHADOL PRI.SCH.","VADODARA","NANI BHADOL","Gujarat","Local body","Primary with Upper Primary","391520"
"24190908101","KARACHIYA PRI.SCH.","VADODARA","KARACHIYA","Gujarat","Local body","Primary with Upper Primary","391520"
"24190915401","RANJIT NAGAR PRI.SCH.","VADODARA","RANJIT NAGAR","Gujarat","Local body","Primary with Upper Primary","391780"
"24190915001","RANCHHODPURA PRI.SCH.","VADODARA","RANCHHODPURA","Gujarat","Local body","Primary with Upper Primary","391780"
"24190900301","AMIR PURA PRI.SCH.","VADODARA","AMIR PURA","Gujarat","Local body","Primary","391775"
"24190903001","CHORPURA PRI.SCH.","VADODARA","CHORPURA","Gujarat","Local body","Primary","391770"
"24190907901","KAMBOLA PRI.SCH.","VADODARA","KAMBOLA","Gujarat","Local body","Primary","391510"
"24190915202","RANIPURA PRI.SCH.","VADODARA","RANIPURA","Gujarat","Local body","Primary with Upper Primary","391520"
"24190906901","JEPURA PRI.SCH.","VADODARA","JEPURA","Gujarat","Local body","Primary","391510"
"24190905102","GOTHADA PRI.SCH.-2","VADODARA","GOTHADA","Gujarat","Local body","Primary with Upper Primary","391770"
"24190919403","UTKARSH PRI. VIDYALAY","VADODARA","VANKANER","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391780"
"24190919404","N.B.BHAVSAR HIGH SCHOOL VANKANER","VADODARA","VANKANER","Gujarat","Government Aided","Secondary with Higher Secondary","391780"
"24190908501","KHAKHARIYA PRI.SCH.","VADODARA","KHAKHARIYA","Gujarat","Local body","Primary with Upper Primary","391510"
